Company Name,Company url,ROP,Title,TN,Meta,MN,LVTN,LVDN,Links,Word,DCNAIH,RatioWL,External,Internal,We,Et,RV
pcs informatica,dnb.com c,1,0,0,0,0,49,13,158,22,0,0.1392405063,9,34,2.444444444,0.05696202532,0
pdvsa petroleos de venezuela s.a.,http://pdvsa.com,1,0,0,0,0,34,29,0,0,0,0,0,0,0,0,1
pearson,pearson.com,1,1,1,0,0,52,4,79,447,1,5.658227848,9,34,49.66666667,0.1139240506,1
pemex,pemex.com,1,1,1,0,0,23,5,85,0,1,0,0,0,0,0,1
penn state university,psu.edu,1,0,0,0,0,16,18,87,613,0,7.045977011,9,34,68.11111111,0.1034482759,1
pepsico,pepsico.com,1,1,1,1,1,6,4,57,257,1,4.50877193,0,0,0,0,1
petrobras,en.wikipedia.org,1,1,1,1,1,12,14,0,0,1,0,9,34,0,0,0
petronas,petronas.com,1,1,1,0,0,50,4,90,960,1,10.66666667,0,0,0,0,1
pfizer,pfizer.com,1,1,1,3,3,56,4,282,1391,1,4.932624113,9,34,154.5555556,0.03191489362,1
philip morris international,pmi.com,1,1,0.3333333333,0,0,35,24,90,1367,1,15.18888889,0,0,0,0,1
philips,philips.co.in,1,1,1,0,0,8,6,135,926,1,6.859259259,9,34,102.8888889,0.06666666667,1
"ping an insurance (group) company of china ,ltd",group.pingan.com,1,0,0,0,0,27,40,0,0,0,0,0,0,0,0,1
pivate institute,shiksha.com,1,0,0,0,0,49,15,1095,0,0,0,9,34,0,0.008219178082,1
pizza hut,pizzahut.co.in,1,1,0.5,1,0.5,3,7,0,0,1,0,0,0,0,0,1
pnc,pncinfratech.com,1,1,1,1,1,18,13,0,158,1,0,9,34,17.55555556,0,1
pôle emploi,pole-emploi.fr,1,2,1,2,1,22,6,76,0,1,0,0,0,0,0,1
poste italiane,poste.it,1,1,0.5,1,0.5,45,8,169,1211,1,7.165680473,9,34,134.5555556,0.05325443787,1
posteamos.com,http://posteamos.com,1,0,0,0,0,6,8,0,0,0,0,0,0,0,0,1
ppd,ppd.com,1,1,1,2,2,60,4,162,818,1,5.049382716,9,34,90.88888889,0.05555555556,1
ppg industries,ppg.com,1,0,0,1,0.5,55,12,51,728,1,14.2745098,0,0,0,0,1
prefeitura municipal,curitiba.pr.gov.br,1,1,0.5,1,0.5,13,18,105,386,1,3.676190476,9,34,42.88888889,0.08571428571,1
primerica,primerica.com,1,1,1,1,1,52,4,0,327,1,0,0,0,0,0,1
private,merriam-webster.com,1,2,2,5,5,43,16,130,0,1,0,9,34,0,0.06923076923,1
procter & gamble,in.pg.com,1,1,0.3333333333,1,0.3333333333,9,16,0,0,1,0,0,0,0,0,1
progressive insurance,progressive.com,1,0,0,0,0,36,10,91,2445,0,26.86813187,9,34,271.6666667,0.0989010989,1
promobroker agente de seguros y de fianzas s a de c v,http://promobroker.com.mx,1,0,0,0,0,46,49,0,0,0,0,0,0,0,0,1
promsvyaznedvizhimost,bloomberg.com,1,1,1,1,1,35,18,2,0,1,0,9,34,0,4.5,1
prosegur,prosegur.com,1,1,1,1,1,29,5,63,0,1,0,0,0,0,0,1
providence health & services,providence.org,1,0,0,0,0,18,18,47,477,0,10.14893617,9,34,53,0.1914893617,1
prudential financial,prudential.com,1,1,0.5,0,0,46,10,129,2292,1,17.76744186,0,0,0,0,1
psa peugeot citroën,groupe-psa.com,1,0,0,0,0,29,15,65,0,0,0,9,34,0,0.1384615385,1
pt bank mandiri (persero) tbk.,bankmandiri.co.id,1,0,0,1,0.2,40,19,81,952,1,11.75308642,0,0,0,0,1
publix super markets,publix.com,1,1,0.3333333333,1,0.3333333333,11,14,1,393,1,393,9,34,43.66666667,9,1
purdue university,purdue.edu,1,1,0.5,1,0.5,35,11,77,1071,1,13.90909091,0,0,0,0,1
pwc,pwc.com,1,1,1,2,2,50,4,309,2910,1,9.417475728,9,34,323.3333333,0.02912621359,1
qatar airways,qatarairways.com,1,1,0.5,0,0,34,5,0,21,1,0,0,0,0,0,1
qualcomm,qualcomm.com,1,1,1,1,1,47,4,29,632,1,21.79310345,9,34,70.22222222,0.3103448276,1
queensland health,health.qld.gov.au,1,1,0.5,1,0.5,7,17,100,633,1,6.33,0,0,0,0,1
quest diagnostics,questdiagnostics.com,1,1,0.5,1,0.5,8,5,19,590,1,31.05263158,9,34,65.55555556,0.4736842105,1
rabobank,rabobank.com,1,1,1,1,1,11,4,56,441,1,7.875,0,0,0,0,1
randstad,randstad.in,1,1,1,1,1,49,3,129,1027,1,7.96124031,9,34,114.1111111,0.06976744186,1
raytheon,rtx.com,1,1,1,2,2,19,7,68,393,1,5.779411765,0,0,0,0,1
rb,reckitt.com,1,0,0,0,0,47,10,126,1988,0,15.77777778,9,34,220.8888889,0.07142857143,1
rbc,rbc.com,1,2,2,1,1,13,5,0,0,1,0,0,0,0,0,1
re/max,remax.in,1,1,1,3,3,54,4,357,2084,1,5.837535014,9,34,231.5555556,0.02521008403,1
regions bank,regions.com,1,1,0.5,1,0.5,49,6,187,1786,1,9.550802139,0,0,0,0,1
reliance,http://ril.com,1,1,1,2,2,50,12,73,302,1,4.136986301,9,34,33.55555556,0.1232876712,1
reliance communications,moneycontrol.com,1,1,0.5,2,1,26,18,700,0,1,0,0,0,0,0,1
renault,renault.co.in,1,1,1,4,4,34,6,47,535,1,11.38297872,8,43,66.875,0.170212766,1
rio tinto,riotinto.com,1,1,0.5,2,1,3,5,157,2292,1,14.59872611,0,0,0,0,1
rite aid,riteaid.com,1,1,0.5,1,0.5,28,5,197,1176,1,5.969543147,12,200,98,0.06091370558,1
robert bosch,bosch.in,1,0,0,1,0.5,13,10,62,442,1,7.129032258,18,29,24.55555556,0.2903225806,1
roche,roche.com,1,1,1,1,1,36,4,26,491,1,18.88461538,6,22,81.83333333,0.2307692308,1
rockwell automation,rockwellautomation.com,1,1,0.5,0,0,3,6,42,0,1,0,0,43,0,0,1
rockwell collins,rockwellcollins.com,1,0,0,1,0.5,19,6,0,0,1,0,22,79,0,0,1
rodan + fields,rodanandfields.com,1,1,0.3333333333,0,0,45,7,83,725,1,8.734939759,0,0,0,0,1
rogers communications,rogers.com,1,0,0,0,0,48,13,0,314,0,0,2,1,157,0,1
rolls-royce,rolls-roycemotorcars.com,1,1,1,6,6,33,13,46,2222,1,48.30434783,11,39,202,0.2391304348,1
royal bank of scotland,personal.rbs.co.uk,1,1,0.25,1,0.25,40,20,0,0,1,0,0,0,0,0,1
royal mail,royalmail.com,1,2,1,1,0.5,24,5,104,642,1,6.173076923,0,0,0,0,1
rr donnelley,rrd.com,1,0,0,0,0,36,10,67,681,0,10.1641791,15,53,45.4,0.223880597,1
rutgers university,rutgers.edu,1,1,0.5,0,0,7,11,119,1165,1,9.789915966,45,66,25.88888889,0.3781512605,1
sabic,sabic.com,1,2,2,1,1,21,4,145,1062,1,7.324137931,0,0,0,0,1
safeway,safeway.com,1,1,1,2,2,52,4,77,1674,1,21.74025974,0,0,0,0,1
saic,saicmotor.com,1,1,1,1,1,9,9,52,79,1,1.519230769,15,37,5.266666667,0.2884615385,1
sainsbury's,sainsburys.co.uk,1,1,1,1,1,2,7,112,403,1,3.598214286,86,12,4.686046512,0.7678571429,1
saint-gobain,saint-gobain.com,1,2,2,2,2,45,5,298,0,1,0,38,146,0,0.1275167785,1
saipem,saipem.com,1,1,1,2,2,4,5,109,0,1,0,0,0,0,0,1
sakri it solutions pvt ltd,zaubacorp.com,1,0,0,0,0,43,22,27,0,0,0,7,18,0,0.2592592593,0
salesforce,salesforce.com,1,1,1,0,0,43,4,228,909,1,3.986842105,46,133,19.76086957,0.201754386,1
sam's club,samsclub.com,1,1,0.5,1,0.5,34,6,154,726,1,4.714285714,18,116,40.33333333,0.1168831169,1
samsung,samsung.com,1,1,1,1,1,38,5,330,0,1,0,28,257,0,0.08484848485,1
samsung electronics,samsung.com,1,0,0,2,1,19,10,330,0,1,0,28,257,0,0.08484848485,1
sanofi,sanofi.com,1,2,2,1,1,40,4,22,230,1,10.45454545,5,13,46,0.2272727273,1
sap,sap.com,1,1,1,1,1,58,4,61,422,1,6.918032787,12,41,35.16666667,0.1967213115,1
sas,sas.com,1,1,1,1,1,60,5,0,0,1,0,0,0,0,0,1
sasol,sasol.com,1,1,1,2,2,49,4,126,1101,1,8.738095238,0,0,0,0,1
saudi aramco,aramco.com,1,0,0,1,0.5,31,10,157,1214,1,7.732484076,24,134,50.58333333,0.152866242,1
scania,scania.com,1,1,1,2,2,2,4,48,1668,1,34.75,6,44,278,0.125,1
schlumberger,slb.com,1,1,1,1,1,36,10,247,2050,1,8.299595142,25,223,82,0.1012145749,1
schneider electric,se.com,1,1,0.5,2,1,42,15,439,0,1,0,21,409,0,0.04783599089,1
school,en.wikipedia.org wiki School,1,1,1,0,0,12,26,0,0,1,0,0,0,0,0,0
scotiabank,scotiabank.com,1,1,1,1,1,12,5,165,0,1,0,117,48,0,0.7090909091,1
sct ltd co.,linkedin.com,1,0,0,0,0,14,11,0,0,0,0,11,97,0,0,0
sears holdings corporation,en.wikipedia.org,1,0,0,1,0.3333333333,14,22,0,0,1,0,0,0,0,0,0
secretaría de educación pública,gob.mx,1,1,0.25,0,0,22,30,0,0,1,0,0,0,0,0,1
sena,sena.com,1,1,1,1,1,54,4,104,1034,1,9.942307692,8,62,129.25,0.07692307692,1
sephora,sephora.com,1,1,1,1,1,48,4,36,0,1,0,0,0,0,0,1
serco,serco.com,1,1,1,1,1,50,4,111,891,1,8.027027027,0,0,0,0,1
sgs,sgs.com,1,1,1,2,2,29,4,154,729,1,4.733766234,97,82,7.515463918,0.6298701299,1
shell,shell.com,1,2,2,2,2,22,4,524,2796,1,5.335877863,68,451,41.11764706,0.1297709924,1
sherwin williams,sherwin-williams.com,1,0,0,0,0,49,5,427,4608,0,10.79156909,280,162,16.45714286,0.6557377049,1
siemens,siemens.com,1,1,1,1,1,2,4,0,19,1,0,0,0,0,0,1
siemens healthcare,siemens-healthineers.com,1,0,0,0,0,22,10,79,798,0,10.10126582,12,58,66.5,0.1518987342,1
sitel,sitel.com,1,1,1,0,0,40,4,124,1471,1,11.86290323,0,0,0,0,1
skanska,skanska.com,1,2,2,1,1,29,4,36,162,1,4.5,34,1,4.764705882,0.9444444444,1
sky,sky.com,1,2,2,3,3,57,4,50,2801,1,56.02,6,32,466.8333333,0.12,1
sncf,en.oui.sncf,1,1,1,2,2,46,8,0,0,1,0,0,0,0,0,0
social security administration,ssa.gov,1,1,0.3333333333,1,0.3333333333,21,27,59,361,1,6.118644068,20,40,18.05,0.3389830508,1
société générale,particuliers.societegenerale.fr,1,1,0.5,0,0,23,21,69,806,1,11.68115942,14,51,57.57142857,0.2028985507,1
sodexo,http://sodexo.com,1,1,1,3,3,14,11,185,1325,1,7.162162162,60,122,22.08333333,0.3243243243,1
solvay,solvay.com,1,1,1,0,0,56,5,75,0,1,0,9,69,0,0.12,1
sonatrach,en.wikipedia.org,1,1,1,1,1,12,16,0,0,1,0,0,0,0,0,0
sony,sony.co.in,1,1,1,2,2,51,6,91,796,1,8.747252747,18,73,44.22222222,0.1978021978,1
sopra steria,soprasteria.com,1,1,0.5,2,1,12,5,110,1084,1,9.854545455,16,97,67.75,0.1454545455,1
southwest airlines,southwest.com,1,1,0.5,0,0,3,10,0,0,1,0,0,0,0,0,1
sprint,t-mobile.com,1,1,1,1,1,45,11,0,294,1,0,0,0,0,0,1
standard bank group,standardbank.com,1,1,0.3333333333,1,0.3333333333,18,7,161,2371,1,14.72670807,107,53,22.1588785,0.6645962733,1
standard chartered bank,sc.com,1,1,0.3333333333,0,0,4,20,0,0,1,0,0,0,0,0,1
stanford university,stanford.edu,1,1,0.5,1,0.5,3,11,98,868,1,8.857142857,72,27,12.05555556,0.7346938776,1
stantec,stantec.com,1,1,1,1,1,2,5,353,0,1,0,0,0,0,0,1
staples,staples.com,1,1,1,3,3,23,4,89,20,1,0.2247191011,4,87,5,0.04494382022,1
starbucks,starbucks.in,1,1,1,2,2,2,3,108,319,1,2.953703704,8,100,39.875,0.07407407407,1
"starwood hotels & resorts worldwide, inc.",starwoodhotels.com,1,0,0,0,0,49,27,124,722,0,5.822580645,94,75,7.680851064,0.7580645161,1
state bank of india,onlinesbi.com,1,1,0.25,0,0,4,18,103,981,1,9.524271845,103,5,9.524271845,1,1
state farm,statefarm.com,1,1,0.5,1,0.5,3,5,133,1467,1,11.03007519,0,0,0,0,1
state of california,ca.gov,1,0,0,1,0.3333333333,24,17,42,296,1,7.047619048,24,18,12.33333333,0.5714285714,1
state street,statestreet.com,1,1,0.5,2,1,19,5,180,0,1,0,0,0,0,0,1
statoil,equinor.com,1,0,0,0,0,53,10,135,1013,0,7.503703704,5,130,202.6,0.03703703704,1
stay at home mom,verywellfamily.com,1,0,0,0,0,38,15,152,0,0,0,12,137,0,0.07894736842,1
stmicroelectronics,st.com,1,1,1,1,1,8,14,1123,0,1,0,49,1075,0,0.04363312556,1
stryker,stryker.com,1,1,1,0,0,24,4,76,463,1,6.092105263,0,78,0,0,1
subway,subway.com,1,1,1,1,1,2,4,10,0,1,0,2,9,0,0.2,1
sun life financial,sunlife.com,1,0,0,1,0.3333333333,24,10,105,0,1,0,0,0,0,0,1
suntrust bank,suntrust.com,1,1,0.5,1,0.5,46,6,544,6624,1,12.17647059,18,542,368,0.03308823529,1
sutherland global services,sutherlandglobal.com,1,0,0,0,0,40,10,62,1844,0,29.74193548,4,60,461,0.06451612903,1
sutter health,sutterhealth.org,1,1,0.5,1,0.5,47,5,77,595,1,7.727272727,15,61,39.66666667,0.1948051948,1
symantec,broadcom.com,1,1,1,1,1,31,11,0,0,1,0,0,0,0,0,1
syngenta,syngenta.com,1,1,1,2,2,6,5,195,0,1,0,0,0,0,0,1
syntel,atos-syntel.net,1,1,1,1,1,11,9,106,1534,1,14.47169811,21,84,73.04761905,0.1981132075,1
t-mobile,t-mobile.com,1,1,1,1,1,44,4,0,294,1,0,0,0,0,0,1
t-systems,t-systems.com,1,1,1,2,2,49,5,302,0,1,0,12,289,0,0.03973509934,1
target,target.com,1,1,1,1,1,25,4,86,546,1,6.348837209,6,74,91,0.06976744186,1
tata consultancy services,tcs.com,1,1,0.3333333333,1,0.3333333333,35,22,96,0,1,0,0,0,0,0,1
tata motors,tatamotors.com,1,1,0.5,1,0.5,3,5,117,1734,1,14.82051282,36,77,48.16666667,0.3076923077,1
tata steel,tatasteel.com,1,1,0.5,1,0.5,41,5,223,1047,1,4.695067265,12,216,87.25,0.05381165919,1
td,td.com,1,2,2,1,1,47,4,131,0,1,0,39,96,0,0.2977099237,1
te connectivity,te.com,1,1,0.5,1,0.5,47,11,421,0,1,0,0,0,0,0,1
tech mahindra - Buscar con Google,techmahindra.com,1,0,0,0,0,22,19,113,2621,0,23.19469027,31,79,84.5483871,0.2743362832,1
technip,technipfmc.com,1,1,1,3,3,14,7,100,692,1,6.92,17,86,40.70588235,0.17,1
teksystems,teksystems.com,1,1,1,1,1,31,5,60,0,1,0,1,0,0,0.01666666667,1
telecom italia,tim.it,1,0,0,1,0.5,55,11,97,0,1,0,23,70,0,0.2371134021,1
telefónica,telefonica.com,1,1,1,2,2,2,5,301,1996,1,6.631229236,0,0,0,0,1
telenor,telenor.com,1,1,1,2,2,6,4,78,657,1,8.423076923,0,0,0,0,1
teleperformance,teleperformance.com,1,1,1,4,4,2,5,105,0,1,0,0,0,0,0,1
telstra,telstra.com.au,1,1,1,0,0,52,7,285,1728,1,6.063157895,43,227,40.18604651,0.150877193,1
telus,telus.com,1,1,1,1,1,54,5,51,0,1,0,0,0,0,0,1
tencent,en.wikipedia.org,1,1,1,6,6,12,15,0,0,1,0,0,0,0,0,0
tesco plc,tescoplc.com,1,1,0.5,1,0.5,9,5,254,0,1,0,9,252,0,0.03543307087,1
tesla,tesla.com,1,1,1,2,2,37,4,14,115,1,8.214285714,0,0,0,0,1
tetra pak,tetrapak.com,1,1,0.5,1,0.5,52,5,146,1211,1,8.294520548,8,152,151.375,0.05479452055,1
teva pharmaceuticals,tevapharm.com,1,0,0,0,0,16,11,114,813,0,7.131578947,53,62,15.33962264,0.4649122807,1
texas a&m university,tamu.edu,1,1,0.3333333333,0,0,24,16,95,1005,1,10.57894737,0,0,0,0,1
texas instruments,ti.com,1,1,0.5,0,0,3,15,186,1223,1,6.575268817,32,145,38.21875,0.1720430108,1
thales,http://thalesgroup.com,1,1,1,3,3,37,17,105,0,1,0,11,135,0,0.1047619048,1
the boston consulting group (bcg),bcg.com,1,0,0,0,0,34,30,84,980,0,11.66666667,9,63,108.8888889,0.1071428571,1
the coca-cola company,coca-colacompany.com,1,1,0.3333333333,1,0.3333333333,41,9,0,0,1,0,0,0,0,0,1
the dow chemical company,dow.com,1,0,0,0,0,40,19,368,3204,0,8.706521739,0,0,0,0,1
the goodyear tire & rubber company,corporate.goodyear.com,1,0,0,1,0.1666666667,22,26,0,0,1,0,0,0,0,0,1
the hartford,thehartford.com,1,1,0.5,1,0.5,44,5,92,838,1,9.108695652,0,0,0,0,1
the home depot,homedepot.com,1,1,0.3333333333,0,0,4,9,143,580,1,4.055944056,0,0,0,0,1
the janssen pharmaceutical companies of johnson & johnson,janssen.com,1,0,0,0,0,11,48,116,872,0,7.517241379,7,110,124.5714286,0.06034482759,1
the ohio state university,osu.edu,1,1,0.25,0,0,5,22,172,7,1,0.04069767442,0,0,0,0,1
the salvation army,salvationarmy.org,1,1,0.3333333333,2,0.6666666667,16,9,80,1045,1,13.0625,9,72,116.1111111,0.1125,1
the university of texas at austin,utexas.edu,1,1,0.1666666667,1,0.1666666667,5,27,101,863,1,8.544554455,66,35,13.07575758,0.6534653465,1
the walt disney company,thewaltdisneycompany.com,1,1,0.25,1,0.25,5,7,39,309,1,7.923076923,0,0,0,0,1
the world bank,worldbank.org,1,0,0,1,0.3333333333,51,10,365,0,1,0,112,258,0,0.3068493151,1
thermo fisher scientific,thermofisher.com,1,1,0.3333333333,1,0.3333333333,7,11,225,0,1,0,9,187,0,0.04,1
thomson reuters,thomsonreuters.com,1,1,0.5,1,0.5,7,6,124,0,1,0,32,80,0,0.2580645161,1
time warner cable,spectrum.com,1,0,0,0,0,35,15,67,20,0,0.2985074627,0,0,0,0,1
tnt,tnt.com,1,2,2,1,1,30,4,39,184,1,4.717948718,9,33,20.44444444,0.2307692308,1
total,total.com,1,1,1,1,1,49,4,139,498,1,3.582733813,29,115,17.17241379,0.2086330935,1
toyota,hindi.cardekho.com cars Toyota,1,0,0,0,0,35,28,0,0,0,0,0,0,0,0,0
travelers,travelers.com,1,1,1,2,2,47,4,179,1301,1,7.268156425,20,161,65.05,0.1117318436,1
trw,trwaftermarket.com,1,1,1,1,1,40,15,111,1517,1,13.66666667,0,0,0,0,1
u.s. bank,usbank.com,1,0,0,1,0.5,37,7,115,1024,1,8.904347826,12,101,85.33333333,0.1043478261,1
u.s. coast guard,uscg.mil,1,0,0,1,0.3333333333,16,13,77,672,1,8.727272727,39,40,17.23076923,0.5064935065,1
u.s. department of state,state.gov,1,1,0.25,0,0,39,20,175,1624,1,9.28,28,152,58,0.16,1
uber,uber.com,1,1,1,1,1,28,5,0,0,1,0,0,0,0,0,1
ubs,ubs.com,1,1,1,1,1,4,4,93,0,1,0,5,82,0,0.05376344086,1
uc berkeley,berkeley.edu,1,0,0,1,0.5,31,7,80,545,1,6.8125,49,30,11.12244898,0.6125,1
ucla,ucla.edu,1,1,1,1,1,5,4,123,664,1,5.398373984,42,81,15.80952381,0.3414634146,1
undp,in.undp.org,1,1,1,1,1,11,7,193,763,1,3.953367876,162,32,4.709876543,0.8393782383,1
unicef,unicef.org,1,1,1,4,4,7,4,55,556,1,10.10909091,0,0,0,0,1
unicredit,unicredit.it,1,1,1,1,1,55,4,90,0,1,0,11,83,0,0.1222222222,1
unilever,unilever.com,1,3,3,1,1,56,4,123,948,1,7.707317073,10,84,94.8,0.08130081301,1
unisys,unisys.com,1,1,1,1,1,44,4,139,998,1,7.179856115,11,75,90.72727273,0.07913669065,1
united airlines,united.com,1,1,0.5,1,0.5,45,10,0,0,1,0,0,0,0,0,1
united nations,un.org,1,1,0.5,1,0.5,3,11,12,0,1,0,0,12,0,0,1
united states air force,en.wikipedia.org,1,1,0.25,1,0.25,15,18,0,0,1,0,0,0,0,0,0
united states army reserve,en.wikipedia.org wiki,1,1,0.25,1,0.25,15,23,0,0,1,0,0,0,0,0,0
united states department of defense,defense.gov,1,0,0,0,0,16,31,108,955,0,8.842592593,24,82,39.79166667,0.2222222222,1
united states marine corps,en.wikipedia.org,1,1,0.25,1,0.25,15,21,0,0,1,0,0,0,0,0,0
united states postal service,usps.com,1,0,0,0,0,25,24,137,2711,0,19.78832117,0,0,0,0,1
unitedhealth group,unitedhealthgroup.com,1,1,0.5,1,0.5,11,5,65,605,1,9.307692308,0,0,0,0,1
university of florida,http://ufl.edu,1,1,0.3333333333,1,0.3333333333,3,18,93,0,1,0,59,36,0,0.6344086022,1
university of illinois at urbana-champaign,illinois.edu,1,0,0,0,0,12,34,159,0,0,0,119,30,0,0.748427673,1
university of maryland,umd.edu,1,1,0.3333333333,1,0.3333333333,40,20,136,0,1,0,113,19,0,0.8308823529,1
university of michigan,umich.edu,1,1,0.3333333333,1,0.3333333333,3,18,96,0,1,0,69,18,0,0.71875,1
university of minnesota,twin-cities.umn.edu,1,1,0.3333333333,1,0.3333333333,13,18,59,0,1,0,42,16,0,0.7118644068,1
university of pennsylvania,upenn.edu,1,1,0.3333333333,0,0,3,22,116,0,1,0,67,54,0,0.5775862069,1
university of phoenix,phoenix.edu,1,1,0.3333333333,1,0.3333333333,41,18,284,0,1,0,0,0,0,0,1
university of southern california,usc.edu,1,1,0.25,1,0.25,4,31,0,0,1,0,0,1,0,0,1
university of toronto,utoronto.ca,1,1,0.3333333333,1,0.3333333333,3,16,55,0,1,0,19,38,0,0.3454545455,1
university of washington,washington.edu,1,0,0,1,0.3333333333,22,18,87,0,1,0,67,15,0,0.7701149425,1
university of wisconsin-madison,wisc.edu,1,0,0,0,0,5,27,63,0,0,0,47,18,0,0.746031746,1
upmc,upmc.com,1,1,1,1,1,36,4,62,0,1,0,0,0,0,0,1
ups - Google zoeken,ups.com Home,1,0,0,0,0,45,12,292,0,0,0,5,288,0,0.01712328767,0
upwork,upwork.com,1,1,1,1,1,38,4,196,1183,1,6.035714286,1,0,1183,0.005102040816,1
us army,army.mil,1,0,0,2,1,44,7,96,0,1,0,13,46,0,0.1354166667,0
us army corps of engineers,usace.army.mil,1,0,0,0,0,19,22,280,1309,0,4.675,94,188,13.92553191,0.3357142857,1
us department of homeland security,dhs.gov,1,0,0,0,0,25,32,92,0,0,0,0,0,0,0,1
us forest service,fs.usda.gov,1,1,0.3333333333,0,0,12,15,96,0,1,0,24,76,0,0.25,1
us government,usa.gov,1,0,0,0,0,12,10,229,0,0,0,5,221,0,0.02183406114,1
us navy,en.wikipedia.org,1,0,0,0,0,24,16,0,0,0,0,0,0,0,0,1
usaa,usaa.com,1,1,1,1,1,46,4,61,0,1,0,0,0,0,0,1
vale,http://vale.com P,1,1,1,4,4,18,13,0,0,1,0,0,0,0,0,1
valeo,valeo.com,1,1,1,1,1,40,4,128,0,1,0,32,97,0,0.25,1
vanguard,vanguard.com,1,1,1,1,1,50,4,0,0,1,0,0,0,0,0,1
veolia,veolia.com,1,1,1,3,3,10,5,286,0,1,0,49,236,0,0.1713286713,1
verbum traducción y edición,slideshare.net,1,1,0.25,1,0.25,15,24,82,0,1,0,0,0,0,0,0
verizon,verizon.com,1,1,1,1,1,59,4,177,3520,1,19.88700565,0,0,0,0,1
verizon wireless,verizon.com,1,0,0,0,0,51,10,177,3520,0,19.88700565,0,0,0,0,1
victoria's secret,victoriassecret.com,1,1,0.5,0,0,42,7,0,0,1,0,0,0,0,0,1
visa,visa.co.in,1,1,1,4,4,27,6,7,0,1,0,2,6,0,0.2857142857,1
vmware,vmware.com,1,1,1,1,1,50,4,277,21,1,0.07581227437,0,0,0,0,1
vodafone - Tafuta na Google,vodafone.com,1,0,0,0,0,17,18,222,0,0,0,41,182,0,0.1846846847,1
volvo car group,group.volvocars.com,1,1,0.3333333333,1,0.3333333333,14,12,0,0,1,0,0,0,0,0,1
walgreens,walgreens.com,1,1,1,0,0,51,4,1230,0,1,0,28,1257,0,0.02276422764,1
walmart,walmart.com,1,1,1,2,2,31,4,61,0,1,0,2,2,0,0.03278688525,1
walt disney world,disneyworld.disney.go.com,1,1,0.3333333333,2,0.6666666667,29,16,0,0,1,0,0,0,0,0,1
waste management,en.wikipedia.org,1,1,0.5,3,1.5,12,17,0,0,1,0,0,0,0,0,0
weatherford,weatherford.com,1,1,1,1,1,20,4,0,4,1,0,0,0,0,0,1
wells fargo,wellsfargo.com,1,1,0.5,2,1,50,5,138,0,1,0,13,110,0,0.09420289855,1
wells fargo advisors,wellsfargoadvisors.com,1,1,0.3333333333,1,0.3333333333,42,6,98,833,1,8.5,15,75,55.53333333,0.1530612245,1
wells fargo home mortgage,wellsfargo.com,1,0,0,0,0,36,12,138,0,0,0,13,110,0,0.09420289855,1
westpac,westpac.com.au,1,1,1,2,2,43,7,177,0,1,0,14,123,0,0.0790960452,1
whirlpool corporation,whirlpoolcorp.com,1,1,0.5,0,0,46,8,62,0,1,0,0,0,0,0,1
whole foods market - Cerca con Google,wholefoodsmarket.com,1,0,0,0,0,20,19,2,0,0,0,1,1,0,0.5,1
willis towers watson,willistowerswatson.com,1,1,0.3333333333,1,0.3333333333,39,6,151,0,1,0,0,0,0,0,1
wipro infotech,wipro.com,1,0,0,0,0,37,9,108,0,0,0,8,101,0,0.07407407407,1
wipro technologies,wipro.com,1,0,0,0,0,29,12,108,0,0,0,8,101,0,0.07407407407,1
wns global services,wns.com,1,0,0,0,0,39,16,156,0,0,0,0,0,0,0,1
wood,woodplc.com,1,2,2,3,3,7,7,87,0,1,0,11,79,0,0.1264367816,1
world vision,worldvision.org,1,1,0.5,2,1,18,5,60,0,1,0,29,32,0,0.4833333333,1
worleyparsons,worley.com,1,0,0,0,0,36,7,119,0,0,0,0,0,0,0,1
xerox,xerox.com,1,1,1,0,0,42,4,109,0,1,0,29,75,0,0.2660550459,1
ymca,jcboseust.ac.in,1,1,1,0,0,51,14,0,0,1,0,0,0,0,0,1
youtube,youtube.com,1,0,0,1,1,8,5,13,0,1,0,2,11,0,0.1538461538,1
zte,zte.com.cn,1,2,2,1,1,55,7,155,0,1,0,0,0,0,0,1
bloomberg lp,https://www.bloomberg.com,2,0,0,0,0,5,16,2,0,0,0,0,2,0,0,1
bmo financial group,https://www.bmo.com,2,0,0,0,0,47,19,282,105,0,0.3723404255,42,207,2.5,0.1489361702,1
bmw group,https://www.bmw.com,2,0,0,0,0,35,17,203,888,0,4.374384236,107,92,8.299065421,0.5270935961,1
bnp paribas,https://en.wikipedia.org,2,1,0.5,4,2,16,21,279,1225,1,4.390681004,91,188,13.46153846,0.3261648746,0
bnp paribas fortis,https://www.bnpparibasfortis.com,2,1,0.3333333333,2,0.6666666667,5,18,18,58,1,3.222222222,0,0,0,0,1
bny mellon,https://jobs.bnymellon.com,2,1,0.5,1,0.5,12,18,50,514,1,10.28,43,8,11.95348837,0.86,1
boehringer ingelheim,www.boehringer-ingelheim.com,2,0,0,1,0.5,19,9,0,0,1,0,0,0,0,0,1
boeing,https://www.boeing.com,2,1,1,2,2,14,16,139,1170,1,8.417266187,0,0,0,0,1
bombardier,https://rail.bombardier.com,2,1,1,1,1,8,17,71,747,1,10.52112676,9,61,83,0.1267605634,1
booz allen hamilton,https://en.wikipedia.org,2,1,0.3333333333,2,0.6666666667,15,20,279,1225,1,4.390681004,91,188,13.46153846,0.3261648746,0
bosch,https://www.bosch.in,2,1,1,2,2,17,15,62,450,1,7.258064516,18,29,25,0.2903225806,1
